LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
AUT	PASSCAR	TOT	IDX2015	M	1957-05	22.41285994	
AUT	PASSCAR	TOT	IDX2015	M	1957-06	20.22329893	
AUT	PASSCAR	TOT	IDX2015	M	1957-07	18.73766427	
AUT	PASSCAR	TOT	IDX2015	M	1957-08	12.81846024	
AUT	PASSCAR	TOT	IDX2015	M	1957-09	13.51071932	
AUT	PASSCAR	TOT	IDX2015	M	1957-10	14.98468668	
AUT	PASSCAR	TOT	IDX2015	M	1957-11	15.32692713	
AUT	PASSCAR	TOT	IDX2015	M	1957-12	16.68033252	
AUT	PASSCAR	TOT	IDX2015	M	1958-01	11.24337638	
AUT	PASSCAR	TOT	IDX2015	M	1958-02	15.52527102	
AUT	PASSCAR	TOT	IDX2015	M	1958-03	24.14739674	
AUT	PASSCAR	TOT	IDX2015	M	1958-04	26.36807052	
AUT	PASSCAR	TOT	IDX2015	M	1958-05	26.35640323	
AUT	PASSCAR	TOT	IDX2015	M	1958-06	22.96900066	
AUT	PASSCAR	TOT	IDX2015	M	1958-07	23.49013952	
AUT	PASSCAR	TOT	IDX2015	M	1958-08	17.39203708	
AUT	PASSCAR	TOT	IDX2015	M	1958-09	16.83978545	
AUT	PASSCAR	TOT	IDX2015	M	1958-10	20.56942846	
AUT	PASSCAR	TOT	IDX2015	M	1958-11	13.47960655	
AUT	PASSCAR	TOT	IDX2015	M	1958-12	16.48587772	
AUT	PASSCAR	TOT	IDX2015	M	1959-01	11.98619371	
AUT	PASSCAR	TOT	IDX2015	M	1959-02	15.6419439	
AUT	PASSCAR	TOT	IDX2015	M	1959-03	26.90865486	
AUT	PASSCAR	TOT	IDX2015	M	1959-04	29.86047868	
AUT	PASSCAR	TOT	IDX2015	M	1959-05	27.45701739	
AUT	PASSCAR	TOT	IDX2015	M	1959-06	26.33695775	
AUT	PASSCAR	TOT	IDX2015	M	1959-07	25.0457779	
AUT	PASSCAR	TOT	IDX2015	M	1959-08	16.71533438	
AUT	PASSCAR	TOT	IDX2015	M	1959-09	17.28314239	
AUT	PASSCAR	TOT	IDX2015	M	1959-10	24.1823986	
AUT	PASSCAR	TOT	IDX2015	M	1959-11	16.83589636	
AUT	PASSCAR	TOT	IDX2015	M	1959-12	19.4843707	
AUT	PASSCAR	TOT	IDX2015	M	1960-01	13.77517785	
AUT	PASSCAR	TOT	IDX2015	M	1960-02	19.11879568	
AUT	PASSCAR	TOT	IDX2015	M	1960-03	33.15065385	
AUT	PASSCAR	TOT	IDX2015	M	1960-04	38.37370971	
AUT	PASSCAR	TOT	IDX2015	M	1960-05	30.97664922	
AUT	PASSCAR	TOT	IDX2015	M	1960-06	27.47646287	
AUT	PASSCAR	TOT	IDX2015	M	1960-07	26.04916465	
AUT	PASSCAR	TOT	IDX2015	M	1960-08	18.4226475	
AUT	PASSCAR	TOT	IDX2015	M	1960-09	20.03273322	
AUT	PASSCAR	TOT	IDX2015	M	1960-10	26.67142001	
AUT	PASSCAR	TOT	IDX2015	M	1960-11	22.66954028	
AUT	PASSCAR	TOT	IDX2015	M	1960-12	27.56980117	
AUT	PASSCAR	TOT	IDX2015	M	1961-01	16.14752637	
AUT	PASSCAR	TOT	IDX2015	M	1961-02	21.80227188	
AUT	PASSCAR	TOT	IDX2015	M	1961-03	36.61194925	
AUT	PASSCAR	TOT	IDX2015	M	1961-04	31.39667158	
AUT	PASSCAR	TOT	IDX2015	M	1961-05	28.67041532	
AUT	PASSCAR	TOT	IDX2015	M	1961-06	29.02821215	
AUT	PASSCAR	TOT	IDX2015	M	1961-07	26.33306866	
AUT	PASSCAR	TOT	IDX2015	M	1961-08	20.74054869	
AUT	PASSCAR	TOT	IDX2015	M	1961-09	24.83576672	
AUT	PASSCAR	TOT	IDX2015	M	1961-10	27.19644796	
AUT	PASSCAR	TOT	IDX2015	M	1961-11	22.76287858	
AUT	PASSCAR	TOT	IDX2015	M	1961-12	23.15567727	
AUT	PASSCAR	TOT	IDX2015	M	1962-01	18.52765309	
AUT	PASSCAR	TOT	IDX2015	M	1962-02	22.82121502	
AUT	PASSCAR	TOT	IDX2015	M	1962-03	34.11903875	
AUT	PASSCAR	TOT	IDX2015	M	1962-04	38.36204242	
AUT	PASSCAR	TOT	IDX2015	M	1962-05	32.64118229	
AUT	PASSCAR	TOT	IDX2015	M	1962-06	30.76274894	
AUT	PASSCAR	TOT	IDX2015	M	1962-07	28.38651132	
AUT	PASSCAR	TOT	IDX2015	M	1962-08	23.85182544	
AUT	PASSCAR	TOT	IDX2015	M	1962-09	25.36857286	
AUT	PASSCAR	TOT	IDX2015	M	1962-10	28.22705839	
AUT	PASSCAR	TOT	IDX2015	M	1962-11	27.34423361	
AUT	PASSCAR	TOT	IDX2015	M	1962-12	21.401695	
AUT	PASSCAR	TOT	IDX2015	M	1963-01	16.41976309	
AUT	PASSCAR	TOT	IDX2015	M	1963-02	17.66816289	
AUT	PASSCAR	TOT	IDX2015	M	1963-03	34.69851404	
AUT	PASSCAR	TOT	IDX2015	M	1963-04	43.72899483	
AUT	PASSCAR	TOT	IDX2015	M	1963-05	40.26769944	
AUT	PASSCAR	TOT	IDX2015	M	1963-06	34.18515338	
AUT	PASSCAR	TOT	IDX2015	M	1963-07	31.25277503	
AUT	PASSCAR	TOT	IDX2015	M	1963-08	24.43907893	
AUT	PASSCAR	TOT	IDX2015	M	1963-09	24.47796989	
AUT	PASSCAR	TOT	IDX2015	M	1963-10	30.67329974	
AUT	PASSCAR	TOT	IDX2015	M	1963-11	25.80415161	
AUT	PASSCAR	TOT	IDX2015	M	1963-12	24.63353373	
AUT	PASSCAR	TOT	IDX2015	M	1964-01	15.87917875	
AUT	PASSCAR	TOT	IDX2015	M	1964-02	25.36468377	
AUT	PASSCAR	TOT	IDX2015	M	1964-03	42.97062112	
AUT	PASSCAR	TOT	IDX2015	M	1964-04	40.3999287	
AUT	PASSCAR	TOT	IDX2015	M	1964-05	39.87101165	
AUT	PASSCAR	TOT	IDX2015	M	1964-06	35.86913192	
AUT	PASSCAR	TOT	IDX2015	M	1964-07	31.98003597	
AUT	PASSCAR	TOT	IDX2015	M	1964-08	28.00537992	
AUT	PASSCAR	TOT	IDX2015	M	1964-09	24.94466141	
AUT	PASSCAR	TOT	IDX2015	M	1964-10	32.97953363	
AUT	PASSCAR	TOT	IDX2015	M	1964-11	28.84931374	
AUT	PASSCAR	TOT	IDX2015	M	1964-12	25.76526065	
AUT	PASSCAR	TOT	IDX2015	M	1965-01	18.1387435	
AUT	PASSCAR	TOT	IDX2015	M	1965-02	25.74970427	
AUT	PASSCAR	TOT	IDX2015	M	1965-03	43.00562298	
AUT	PASSCAR	TOT	IDX2015	M	1965-04	53.56840758	
AUT	PASSCAR	TOT	IDX2015	M	1965-05	47.54419795	
AUT	PASSCAR	TOT	IDX2015	M	1965-06	39.36154008	
AUT	PASSCAR	TOT	IDX2015	M	1965-07	40.13935927	
AUT	PASSCAR	TOT	IDX2015	M	1965-08	29.35100711	
AUT	PASSCAR	TOT	IDX2015	M	1965-09	32.12393252	
AUT	PASSCAR	TOT	IDX2015	M	1965-10	36.87251868	
AUT	PASSCAR	TOT	IDX2015	M	1965-11	34.39127546	
AUT	PASSCAR	TOT	IDX2015	M	1965-12	30.7083016	
AUT	PASSCAR	TOT	IDX2015	M	1966-01	20.3438609	
AUT	PASSCAR	TOT	IDX2015	M	1966-02	34.14237332	
AUT	PASSCAR	TOT	IDX2015	M	1966-03	51.61997051	
AUT	PASSCAR	TOT	IDX2015	M	1966-04	56.20132553	
AUT	PASSCAR	TOT	IDX2015	M	1966-05	52.33167507	
AUT	PASSCAR	TOT	IDX2015	M	1966-06	41.95945617	
AUT	PASSCAR	TOT	IDX2015	M	1966-07	42.97839931	
AUT	PASSCAR	TOT	IDX2015	M	1966-08	30.05104438	
AUT	PASSCAR	TOT	IDX2015	M	1966-09	38.10925119	
AUT	PASSCAR	TOT	IDX2015	M	1966-10	42.72560808	
AUT	PASSCAR	TOT	IDX2015	M	1966-11	33.44622515	
AUT	PASSCAR	TOT	IDX2015	M	1966-12	28.39040041	
AUT	PASSCAR	TOT	IDX2015	M	1967-01	24.43907893	
AUT	PASSCAR	TOT	IDX2015	M	1967-02	34.27460258	
AUT	PASSCAR	TOT	IDX2015	M	1967-03	58.37533017	
AUT	PASSCAR	TOT	IDX2015	M	1967-04	50.58936008	
AUT	PASSCAR	TOT	IDX2015	M	1967-05	50.60491647	
AUT	PASSCAR	TOT	IDX2015	M	1967-06	47.42752508	
AUT	PASSCAR	TOT	IDX2015	M	1967-07	37.97702192	
AUT	PASSCAR	TOT	IDX2015	M	1967-08	24.54019543	
AUT	PASSCAR	TOT	IDX2015	M	1967-09	35.9896939	
AUT	PASSCAR	TOT	IDX2015	M	1967-10	36.96196788	
AUT	PASSCAR	TOT	IDX2015	M	1967-11	35.13798188	
AUT	PASSCAR	TOT	IDX2015	M	1967-12	39.84767708	
AUT	PASSCAR	TOT	IDX2015	M	1968-01	31.94503411	
AUT	PASSCAR	TOT	IDX2015	M	1968-02	40.89773298	
AUT	PASSCAR	TOT	IDX2015	M	1968-03	46.01189415	
AUT	PASSCAR	TOT	IDX2015	M	1968-04	46.49025295	
AUT	PASSCAR	TOT	IDX2015	M	1968-05	57.16193223	
AUT	PASSCAR	TOT	IDX2015	M	1968-06	61.54494337	
AUT	PASSCAR	TOT	IDX2015	M	1968-07	60.00875047	
AUT	PASSCAR	TOT	IDX2015	M	1968-08	130.3002706	
AUT	PASSCAR	TOT	IDX2015	M	1968-09	6.01643143	
AUT	PASSCAR	TOT	IDX2015	M	1968-10	6.61146311	
AUT	PASSCAR	TOT	IDX2015	M	1968-11	10.75723939	
AUT	PASSCAR	TOT	IDX2015	M	1968-12	10.30610426	
AUT	PASSCAR	TOT	IDX2015	M	1969-01	11.16948356	
AUT	PASSCAR	TOT	IDX2015	M	1969-02	15.52527102	
AUT	PASSCAR	TOT	IDX2015	M	1969-03	31.30722238	
AUT	PASSCAR	TOT	IDX2015	M	1969-04	40.55549254	
AUT	PASSCAR	TOT	IDX2015	M	1969-05	46.33468912	
AUT	PASSCAR	TOT	IDX2015	M	1969-06	39.22931082	
AUT	PASSCAR	TOT	IDX2015	M	1969-07	37.97702192	
AUT	PASSCAR	TOT	IDX2015	M	1969-08	31.9528123	
AUT	PASSCAR	TOT	IDX2015	M	1969-09	33.3956669	
AUT	PASSCAR	TOT	IDX2015	M	1969-10	43.82233313	
AUT	PASSCAR	TOT	IDX2015	M	1969-11	35.45688775	
AUT	PASSCAR	TOT	IDX2015	M	1969-12	24.71909384	
AUT	PASSCAR	TOT	IDX2015	M	1970-01	25.8119298	
AUT	PASSCAR	TOT	IDX2015	M	1970-02	32.8161916	
AUT	PASSCAR	TOT	IDX2015	M	1970-03	49.90487919	
AUT	PASSCAR	TOT	IDX2015	M	1970-04	54.59123981	
AUT	PASSCAR	TOT	IDX2015	M	1970-05	62.07386041	
AUT	PASSCAR	TOT	IDX2015	M	1970-06	54.36956134	
AUT	PASSCAR	TOT	IDX2015	M	1970-07	52.33556416	
AUT	PASSCAR	TOT	IDX2015	M	1970-08	40.98329309	
AUT	PASSCAR	TOT	IDX2015	M	1970-09	39.91379171	
AUT	PASSCAR	TOT	IDX2015	M	1970-10	43.67454749	
AUT	PASSCAR	TOT	IDX2015	M	1970-11	35.97413751	
AUT	PASSCAR	TOT	IDX2015	M	1970-12	2.990714783	
AUT	PASSCAR	TOT	IDX2015	M	1971-01	89.5308778	
AUT	PASSCAR	TOT	IDX2015	M	1971-02	49.72598078	
AUT	PASSCAR	TOT	IDX2015	M	1971-03	70.51708772	
AUT	PASSCAR	TOT	IDX2015	M	1971-04	82.84941096	
AUT	PASSCAR	TOT	IDX2015	M	1971-05	72.76109608	
AUT	PASSCAR	TOT	IDX2015	M	1971-06	70.21373823	
AUT	PASSCAR	TOT	IDX2015	M	1971-07	69.83649592	
AUT	PASSCAR	TOT	IDX2015	M	1971-08	50.82659493	
AUT	PASSCAR	TOT	IDX2015	M	1971-09	49.62486429	
AUT	PASSCAR	TOT	IDX2015	M	1971-10	64.7767821	
AUT	PASSCAR	TOT	IDX2015	M	1971-11	51.11049894	
AUT	PASSCAR	TOT	IDX2015	M	1971-12	37.34698838	
AUT	PASSCAR	TOT	IDX2015	M	1972-01	48.03033495	
AUT	PASSCAR	TOT	IDX2015	M	1972-02	59.15703845	
AUT	PASSCAR	TOT	IDX2015	M	1972-03	78.81641847	
AUT	PASSCAR	TOT	IDX2015	M	1972-04	83.01664209	
AUT	PASSCAR	TOT	IDX2015	M	1972-05	75.63124889	
AUT	PASSCAR	TOT	IDX2015	M	1972-06	80.2242712	
AUT	PASSCAR	TOT	IDX2015	M	1972-07	78.35750514	
AUT	PASSCAR	TOT	IDX2015	M	1972-08	58.67867965	
AUT	PASSCAR	TOT	IDX2015	M	1972-09	41.1699697	
AUT	PASSCAR	TOT	IDX2015	M	1972-10	78.43528706	
AUT	PASSCAR	TOT	IDX2015	M	1972-11	89.6281052	
AUT	PASSCAR	TOT	IDX2015	M	1972-12	90.77149941	
AUT	PASSCAR	TOT	IDX2015	M	1973-01	45.58798269	
AUT	PASSCAR	TOT	IDX2015	M	1973-02	51.07938617	
AUT	PASSCAR	TOT	IDX2015	M	1973-03	78.23694317	
AUT	PASSCAR	TOT	IDX2015	M	1973-04	73.77615012	
AUT	PASSCAR	TOT	IDX2015	M	1973-05	69.11312408	
AUT	PASSCAR	TOT	IDX2015	M	1973-06	67.5613748	
AUT	PASSCAR	TOT	IDX2015	M	1973-07	65.88906354	
AUT	PASSCAR	TOT	IDX2015	M	1973-08	51.2466173	
AUT	PASSCAR	TOT	IDX2015	M	1973-09	59.46427703	
AUT	PASSCAR	TOT	IDX2015	M	1973-10	65.57793586	
AUT	PASSCAR	TOT	IDX2015	M	1973-11	60.79434785	
AUT	PASSCAR	TOT	IDX2015	M	1973-12	38.8637358	
AUT	PASSCAR	TOT	IDX2015	M	1974-01	50.78770397	
AUT	PASSCAR	TOT	IDX2015	M	1974-02	48.14700783	
AUT	PASSCAR	TOT	IDX2015	M	1974-03	76.45184813	
AUT	PASSCAR	TOT	IDX2015	M	1974-04	70.16317998	
AUT	PASSCAR	TOT	IDX2015	M	1974-05	61.56438884	
AUT	PASSCAR	TOT	IDX2015	M	1974-06	57.37972161	
AUT	PASSCAR	TOT	IDX2015	M	1974-07	56.06131808	
AUT	PASSCAR	TOT	IDX2015	M	1974-08	51.16105719	
AUT	PASSCAR	TOT	IDX2015	M	1974-09	48.38424268	
AUT	PASSCAR	TOT	IDX2015	M	1974-10	55.00348398	
AUT	PASSCAR	TOT	IDX2015	M	1974-11	48.67203578	
AUT	PASSCAR	TOT	IDX2015	M	1974-12	25.62914229	
AUT	PASSCAR	TOT	IDX2015	M	1975-01	53.44006741	
AUT	PASSCAR	TOT	IDX2015	M	1975-02	58.6281214	
AUT	PASSCAR	TOT	IDX2015	M	1975-03	79.29477727	
AUT	PASSCAR	TOT	IDX2015	M	1975-04	62.79723226	
AUT	PASSCAR	TOT	IDX2015	M	1975-05	70.13984541	
AUT	PASSCAR	TOT	IDX2015	M	1975-06	64.85067492	
AUT	PASSCAR	TOT	IDX2015	M	1975-07	62.96446339	
AUT	PASSCAR	TOT	IDX2015	M	1975-08	52.62724636	
AUT	PASSCAR	TOT	IDX2015	M	1975-09	54.77013822	
AUT	PASSCAR	TOT	IDX2015	M	1975-10	64.24786505	
AUT	PASSCAR	TOT	IDX2015	M	1975-11	56.01853802	
AUT	PASSCAR	TOT	IDX2015	M	1975-12	40.35325955	
AUT	PASSCAR	TOT	IDX2015	M	1976-01	59.82207386	
AUT	PASSCAR	TOT	IDX2015	M	1976-02	70.35763478	
AUT	PASSCAR	TOT	IDX2015	M	1976-03	88.05691044	
AUT	PASSCAR	TOT	IDX2015	M	1976-04	81.76435319	
AUT	PASSCAR	TOT	IDX2015	M	1976-05	80.73763186	
AUT	PASSCAR	TOT	IDX2015	M	1976-06	72.72609421	
AUT	PASSCAR	TOT	IDX2015	M	1976-07	80.39539142	
AUT	PASSCAR	TOT	IDX2015	M	1976-08	55.06570952	
AUT	PASSCAR	TOT	IDX2015	M	1976-09	69.46703181	
AUT	PASSCAR	TOT	IDX2015	M	1976-10	77.94137188	
AUT	PASSCAR	TOT	IDX2015	M	1976-11	69.46703181	
AUT	PASSCAR	TOT	IDX2015	M	1976-12	71.06156115	
AUT	PASSCAR	TOT	IDX2015	M	1977-01	62.3733208	
AUT	PASSCAR	TOT	IDX2015	M	1977-02	72.99055274	
AUT	PASSCAR	TOT	IDX2015	M	1977-03	104.6827956	
AUT	PASSCAR	TOT	IDX2015	M	1977-04	95.71842945	
AUT	PASSCAR	TOT	IDX2015	M	1977-05	87.04963459	
AUT	PASSCAR	TOT	IDX2015	M	1977-06	74.84176241	
AUT	PASSCAR	TOT	IDX2015	M	1977-07	103.3021666	
AUT	PASSCAR	TOT	IDX2015	M	1977-08	68.28474664	
AUT	PASSCAR	TOT	IDX2015	M	1977-09	84.17170359	
AUT	PASSCAR	TOT	IDX2015	M	1977-10	114.5922121	
AUT	PASSCAR	TOT	IDX2015	M	1977-11	117.2406864	
AUT	PASSCAR	TOT	IDX2015	M	1977-12	165.6754874	
AUT	PASSCAR	TOT	IDX2015	M	1978-01	33.10009561	
AUT	PASSCAR	TOT	IDX2015	M	1978-02	25.49691303	
AUT	PASSCAR	TOT	IDX2015	M	1978-03	50.16155953	
AUT	PASSCAR	TOT	IDX2015	M	1978-04	50.68658748	
AUT	PASSCAR	TOT	IDX2015	M	1978-05	63.50115863	
AUT	PASSCAR	TOT	IDX2015	M	1978-06	65.23958451	
AUT	PASSCAR	TOT	IDX2015	M	1978-07	63.29503654	
AUT	PASSCAR	TOT	IDX2015	M	1978-08	49.46930045	
AUT	PASSCAR	TOT	IDX2015	M	1978-09	54.24511027	
AUT	PASSCAR	TOT	IDX2015	M	1978-10	55.15515872	
AUT	PASSCAR	TOT	IDX2015	M	1978-11	63.55171687	
AUT	PASSCAR	TOT	IDX2015	M	1978-12	41.65999579	
AUT	PASSCAR	TOT	IDX2015	M	1979-01	60.82157152	
AUT	PASSCAR	TOT	IDX2015	M	1979-02	57.06859393	
AUT	PASSCAR	TOT	IDX2015	M	1979-03	89.98590203	
AUT	PASSCAR	TOT	IDX2015	M	1979-04	91.02817974	
AUT	PASSCAR	TOT	IDX2015	M	1979-05	78.45862164	
AUT	PASSCAR	TOT	IDX2015	M	1979-06	79.10032247	
AUT	PASSCAR	TOT	IDX2015	M	1979-07	69.54092463	
AUT	PASSCAR	TOT	IDX2015	M	1979-08	59.70151189	
AUT	PASSCAR	TOT	IDX2015	M	1979-09	62.41610086	
AUT	PASSCAR	TOT	IDX2015	M	1979-10	65.07624249	
AUT	PASSCAR	TOT	IDX2015	M	1979-11	73.67892272	
AUT	PASSCAR	TOT	IDX2015	M	1979-12	46.5447003	
AUT	PASSCAR	TOT	IDX2015	M	1980-01	65.66349597	
AUT	PASSCAR	TOT	IDX2015	M	1980-02	76.46740451	
AUT	PASSCAR	TOT	IDX2015	M	1980-03	94.31446582	
AUT	PASSCAR	TOT	IDX2015	M	1980-04	88.74528042	
AUT	PASSCAR	TOT	IDX2015	M	1980-05	92.74716015	
AUT	PASSCAR	TOT	IDX2015	M	1980-06	82.71329261	
AUT	PASSCAR	TOT	IDX2015	M	1980-07	75.79848001	
AUT	PASSCAR	TOT	IDX2015	M	1980-08	66.07962924	
AUT	PASSCAR	TOT	IDX2015	M	1980-09	64.24786505	
AUT	PASSCAR	TOT	IDX2015	M	1980-10	79.20143897	
AUT	PASSCAR	TOT	IDX2015	M	1980-11	62.96835248	
AUT	PASSCAR	TOT	IDX2015	M	1980-12	36.00913938	
AUT	PASSCAR	TOT	IDX2015	M	1981-01	60.89935344	
AUT	PASSCAR	TOT	IDX2015	M	1981-02	62.54055193	
AUT	PASSCAR	TOT	IDX2015	M	1981-03	83.57667191	
AUT	PASSCAR	TOT	IDX2015	M	1981-04	94.60614801	
AUT	PASSCAR	TOT	IDX2015	M	1981-05	87.69911361	
AUT	PASSCAR	TOT	IDX2015	M	1981-06	69.36980441	
AUT	PASSCAR	TOT	IDX2015	M	1981-07	70.86710635	
AUT	PASSCAR	TOT	IDX2015	M	1981-08	50.11877947	
AUT	PASSCAR	TOT	IDX2015	M	1981-09	51.78720163	
AUT	PASSCAR	TOT	IDX2015	M	1981-10	62.26831521	
AUT	PASSCAR	TOT	IDX2015	M	1981-11	48.48924827	
AUT	PASSCAR	TOT	IDX2015	M	1981-12	30.38161754	
AUT	PASSCAR	TOT	IDX2015	M	1982-01	55.06570952	
AUT	PASSCAR	TOT	IDX2015	M	1982-02	56.92858648	
AUT	PASSCAR	TOT	IDX2015	M	1982-03	77.21800003	
AUT	PASSCAR	TOT	IDX2015	M	1982-04	96.3406848	
AUT	PASSCAR	TOT	IDX2015	M	1982-05	86.24459173	
AUT	PASSCAR	TOT	IDX2015	M	1982-06	67.30080537	
AUT	PASSCAR	TOT	IDX2015	M	1982-07	76.22628057	
AUT	PASSCAR	TOT	IDX2015	M	1982-08	55.0773768	
AUT	PASSCAR	TOT	IDX2015	M	1982-09	56.30244203	
AUT	PASSCAR	TOT	IDX2015	M	1982-10	61.16381196	
AUT	PASSCAR	TOT	IDX2015	M	1982-11	55.60240476	
AUT	PASSCAR	TOT	IDX2015	M	1982-12	38.84040123	
AUT	PASSCAR	TOT	IDX2015	M	1983-01	65.826838	
AUT	PASSCAR	TOT	IDX2015	M	1983-02	64.16619403	
AUT	PASSCAR	TOT	IDX2015	M	1983-03	98.4602421	
AUT	PASSCAR	TOT	IDX2015	M	1983-04	132.2837095	
AUT	PASSCAR	TOT	IDX2015	M	1983-05	91.70488244	
AUT	PASSCAR	TOT	IDX2015	M	1983-06	87.53577158	
AUT	PASSCAR	TOT	IDX2015	M	1983-07	93.7505469	
AUT	PASSCAR	TOT	IDX2015	M	1983-08	66.14963297	
AUT	PASSCAR	TOT	IDX2015	M	1983-09	80.05315098	
AUT	PASSCAR	TOT	IDX2015	M	1983-10	77.21800003	
AUT	PASSCAR	TOT	IDX2015	M	1983-11	81.72935133	
AUT	PASSCAR	TOT	IDX2015	M	1983-12	59.35927144	
AUT	PASSCAR	TOT	IDX2015	M	1984-01	83.23443146	
AUT	PASSCAR	TOT	IDX2015	M	1984-02	58.86535626	
AUT	PASSCAR	TOT	IDX2015	M	1984-03	87.48132424	
AUT	PASSCAR	TOT	IDX2015	M	1984-04	98.72081152	
AUT	PASSCAR	TOT	IDX2015	M	1984-05	84.97674645	
AUT	PASSCAR	TOT	IDX2015	M	1984-06	74.51896745	
AUT	PASSCAR	TOT	IDX2015	M	1984-07	60.02041775	
AUT	PASSCAR	TOT	IDX2015	M	1984-08	62.48610458	
AUT	PASSCAR	TOT	IDX2015	M	1984-09	62.94501791	
AUT	PASSCAR	TOT	IDX2015	M	1984-10	76.89909416	
AUT	PASSCAR	TOT	IDX2015	M	1984-11	57.93586233	
AUT	PASSCAR	TOT	IDX2015	M	1984-12	30.56051595	
AUT	PASSCAR	TOT	IDX2015	M	1985-01	72.17773168	
AUT	PASSCAR	TOT	IDX2015	M	1985-02	58.6358996	
AUT	PASSCAR	TOT	IDX2015	M	1985-03	98.06355431	
AUT	PASSCAR	TOT	IDX2015	M	1985-04	110.5475523	
AUT	PASSCAR	TOT	IDX2015	M	1985-05	97.76409392	
AUT	PASSCAR	TOT	IDX2015	M	1985-06	91.70099334	
AUT	PASSCAR	TOT	IDX2015	M	1985-07	95.71065126	
AUT	PASSCAR	TOT	IDX2015	M	1985-08	69.01978578	
AUT	PASSCAR	TOT	IDX2015	M	1985-09	92.8871676	
AUT	PASSCAR	TOT	IDX2015	M	1985-10	77.19855455	
AUT	PASSCAR	TOT	IDX2015	M	1985-11	50.12655766	
AUT	PASSCAR	TOT	IDX2015	M	1985-12	29.93437151	
AUT	PASSCAR	TOT	IDX2015	M	1986-01	67.39414367	
AUT	PASSCAR	TOT	IDX2015	M	1986-02	59.52261347	
AUT	PASSCAR	TOT	IDX2015	M	1986-03	95.60953477	
AUT	PASSCAR	TOT	IDX2015	M	1986-04	121.316459	
AUT	PASSCAR	TOT	IDX2015	M	1986-05	99.69308551	
AUT	PASSCAR	TOT	IDX2015	M	1986-06	101.8087537	
AUT	PASSCAR	TOT	IDX2015	M	1986-07	91.58043137	
AUT	PASSCAR	TOT	IDX2015	M	1986-08	72.65609049	
AUT	PASSCAR	TOT	IDX2015	M	1986-09	113.4254833	
AUT	PASSCAR	TOT	IDX2015	M	1986-10	71.27546143	
AUT	PASSCAR	TOT	IDX2015	M	1986-11	61.69661811	
AUT	PASSCAR	TOT	IDX2015	M	1986-12	63.64505518	
AUT	PASSCAR	TOT	IDX2015	M	1987-01	56.74968806	
AUT	PASSCAR	TOT	IDX2015	M	1987-02	55.10071138	
AUT	PASSCAR	TOT	IDX2015	M	1987-03	115.7006044	
AUT	PASSCAR	TOT	IDX2015	M	1987-04	106.2889922	
AUT	PASSCAR	TOT	IDX2015	M	1987-05	86.68405957	
AUT	PASSCAR	TOT	IDX2015	M	1987-06	88.75694771	
AUT	PASSCAR	TOT	IDX2015	M	1987-07	90.82983585	
AUT	PASSCAR	TOT	IDX2015	M	1987-08	69.06645493	
AUT	PASSCAR	TOT	IDX2015	M	1987-09	122.210951	
AUT	PASSCAR	TOT	IDX2015	M	1987-10	64.12730307	
AUT	PASSCAR	TOT	IDX2015	M	1987-11	51.86887265	
AUT	PASSCAR	TOT	IDX2015	M	1987-12	38.52538445	
AUT	PASSCAR	TOT	IDX2015	M	1988-01	63.66061156	
AUT	PASSCAR	TOT	IDX2015	M	1988-02	67.78305326	
AUT	PASSCAR	TOT	IDX2015	M	1988-03	100.1247752	
AUT	PASSCAR	TOT	IDX2015	M	1988-04	114.7477759	
AUT	PASSCAR	TOT	IDX2015	M	1988-05	98.03244154	
AUT	PASSCAR	TOT	IDX2015	M	1988-06	101.0814928	
AUT	PASSCAR	TOT	IDX2015	M	1988-07	88.27858891	
AUT	PASSCAR	TOT	IDX2015	M	1988-08	69.49036639	
AUT	PASSCAR	TOT	IDX2015	M	1988-09	85.14786667	
AUT	PASSCAR	TOT	IDX2015	M	1988-10	78.29527961	
AUT	PASSCAR	TOT	IDX2015	M	1988-11	69.60315017	
AUT	PASSCAR	TOT	IDX2015	M	1988-12	47.97588761	
AUT	PASSCAR	TOT	IDX2015	M	1989-01	87.15464018	
AUT	PASSCAR	TOT	IDX2015	M	1989-02	77.28411466	
AUT	PASSCAR	TOT	IDX2015	M	1989-03	119.9280517	
AUT	PASSCAR	TOT	IDX2015	M	1989-04	110.9870201	
AUT	PASSCAR	TOT	IDX2015	M	1989-05	103.3255011	
AUT	PASSCAR	TOT	IDX2015	M	1989-06	114.6622158	
AUT	PASSCAR	TOT	IDX2015	M	1989-07	95.73787493	
AUT	PASSCAR	TOT	IDX2015	M	1989-08	75.05955178	
AUT	PASSCAR	TOT	IDX2015	M	1989-09	71.69937288	
AUT	PASSCAR	TOT	IDX2015	M	1989-10	82.07159177	
AUT	PASSCAR	TOT	IDX2015	M	1989-11	89.36364668	
AUT	PASSCAR	TOT	IDX2015	M	1989-12	46.36969098	
AUT	PASSCAR	TOT	IDX2015	M	1990-01	100.6381358	
AUT	PASSCAR	TOT	IDX2015	M	1990-02	80.81541378	
AUT	PASSCAR	TOT	IDX2015	M	1990-03	127.0217627	
AUT	PASSCAR	TOT	IDX2015	M	1990-04	124.4160684	
AUT	PASSCAR	TOT	IDX2015	M	1990-05	115.6772699	
AUT	PASSCAR	TOT	IDX2015	M	1990-06	100.6342467	
